LAT,,,,,48.8534
LON,,,,,2.34880
ASL,,,,,42.0000
CITY,,,,,Paris
DOMAIN,,,,,NEMS4
LEVEL,,,,,2 m above gnd
NAME,,,,,Temperature
UNIT,,,,,°C
AGGREGATION,,,,,
UTC_OFFSET,,,,,2

Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd]
2017,07,21,22,00,22.63
2017,07,21,23,00,21.65
2017,07,22,00,00,20.57
2017,07,22,01,00,20.06
2017,07,22,02,00,19.87
2017,07,22,03,00,19.17
2017,07,22,04,00,18.27
2017,07,22,05,00,17.55
2017,07,22,06,00,16.97
2017,07,22,07,00,16.87
2017,07,22,08,00,16.95
2017,07,22,09,00,17.10
2017,07,22,10,00,16.57
2017,07,22,11,00,16.50
2017,07,22,12,00,18.21
2017,07,22,13,00,18.55
2017,07,22,14,00,18.20
2017,07,22,15,00,20.44
2017,07,22,16,00,19.33
2017,07,22,17,00,19.21
2017,07,22,18,00,19.17
2017,07,22,19,00,19.24
2017,07,22,20,00,19.01
2017,07,22,21,00,18.86
2017,07,22,22,00,18.60
2017,07,22,23,00,17.92
2017,07,23,00,00,17.33
2017,07,23,01,00,16.85
2017,07,23,02,00,16.02
2017,07,23,03,00,14.83
2017,07,23,04,00,13.80
2017,07,23,05,00,13.12
2017,07,23,06,00,12.78
2017,07,23,07,00,12.83
2017,07,23,08,00,13.80
2017,07,23,09,00,15.57
2017,07,23,10,00,16.23
2017,07,23,11,00,17.04
2017,07,23,12,00,18.64
2017,07,23,13,00,18.38
2017,07,23,14,00,21.01
2017,07,23,15,00,20.35
2017,07,23,16,00,20.74
2017,07,23,17,00,20.61
2017,07,23,18,00,20.73
2017,07,23,19,00,20.35
2017,07,23,20,00,18.59
2017,07,23,21,00,17.24
2017,07,23,22,00,16.30
2017,07,23,23,00,16.23
2017,07,24,00,00,15.97
2017,07,24,01,00,15.14
2017,07,24,02,00,15.08
2017,07,24,03,00,15.28
2017,07,24,04,00,14.17
2017,07,24,05,00,13.30
2017,07,24,06,00,13.31
2017,07,24,07,00,13.71
2017,07,24,08,00,13.55
2017,07,24,09,00,13.77
2017,07,24,10,00,14.17
2017,07,24,11,00,14.72
2017,07,24,12,00,15.92
2017,07,24,13,00,16.30
2017,07,24,14,00,18.11
2017,07,24,15,00,18.08
2017,07,24,16,00,18.47
2017,07,24,17,00,19.01
2017,07,24,18,00,19.60
2017,07,24,19,00,19.98
2017,07,24,20,00,18.90
2017,07,24,21,00,18.68
2017,07,24,22,00,18.33
2017,07,24,23,00,17.81
2017,07,25,00,00,17.18
2017,07,25,01,00,16.69
2017,07,25,02,00,16.55
2017,07,25,03,00,16.21
2017,07,25,04,00,15.71
2017,07,25,05,00,15.23
2017,07,25,06,00,14.77
2017,07,25,07,00,14.47
2017,07,25,08,00,14.84
2017,07,25,09,00,16.05
2017,07,25,10,00,17.10
2017,07,25,11,00,17.48
2017,07,25,12,00,17.58
2017,07,25,13,00,17.97
2017,07,25,14,00,19.18
2017,07,25,15,00,20.39
2017,07,25,16,00,20.95
2017,07,25,17,00,21.49
2017,07,25,18,00,21.85
2017,07,25,19,00,22.05
2017,07,25,20,00,21.57
2017,07,25,21,00,20.61
2017,07,25,22,00,19.44
2017,07,25,23,00,18.41
