LAT,,,,,38.7167,38.7167,38.7167,38.7167,38.7167
LON,,,,,-9.13333,-9.13333,-9.13333,-9.13333,-9.13333
ASL,,,,,45.0000,45.0000,45.0000,45.0000,45.0000
CITY,,,,,Lisbon,Lisbon,Lisbon,Lisbon,Lisbon
DOMAIN,,,,,NEMS4,NEMS4,NEMS12,NEMS4,NEMS4
LEVEL,,,,,2 m above gnd,2 m above gnd,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Relative humidity,Total Precipitation,Wind speed,Wind direction
UNIT,,,,,°C,%,mm,km/h,°
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,1,1,1,1,1

Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative humidity  [2 m above gnd],Total Precipitation  [sfc],Wind speed  [10 m above gnd],Wind direction  [10 m above gnd]
2017,07,18,10,00,20.19,71.00,0.00,1.80,270.00
2017,07,18,11,00,22.85,59.00,0.00,2.74,246.80
2017,07,18,12,00,25.20,52.00,0.00,6.12,241.93
2017,07,18,13,00,24.80,59.00,0.00,16.68,327.34
2017,07,18,14,00,25.51,56.00,0.00,18.40,329.42
2017,07,18,15,00,25.48,56.00,0.00,20.95,331.23
2017,07,18,16,00,25.32,56.00,0.00,23.04,331.03
2017,07,18,17,00,24.72,58.00,0.00,23.34,333.43
2017,07,18,18,00,23.82,60.00,0.00,22.93,337.86
2017,07,18,19,00,22.69,63.00,0.00,21.75,340.67
2017,07,18,20,00,21.29,69.00,0.00,20.38,342.53
2017,07,18,21,00,19.53,77.00,0.00,19.14,343.61
2017,07,18,22,00,18.97,80.00,0.00,16.68,346.26
2017,07,18,23,00,18.43,82.00,0.00,15.38,343.69
2017,07,19,00,00,17.84,83.00,0.00,14.71,338.46
2017,07,19,01,00,17.09,86.00,0.00,14.33,334.72
2017,07,19,02,00,16.80,86.00,0.00,13.38,336.19
2017,07,19,03,00,16.99,85.00,0.00,11.27,333.43
2017,07,19,04,00,17.22,87.00,0.00,9.09,326.31
2017,07,19,05,00,17.45,87.00,0.00,6.11,315.00
2017,07,19,06,00,17.59,88.00,0.00,3.89,303.69
2017,07,19,07,00,17.87,87.00,0.00,3.67,258.69
2017,07,19,08,00,18.41,86.00,0.00,6.29,256.76
2017,07,19,09,00,19.47,83.00,0.00,7.92,270.00
2017,07,19,10,00,21.26,76.00,0.00,9.03,274.57
2017,07,19,11,00,22.40,73.00,0.00,9.90,289.09
2017,07,19,12,00,24.56,64.00,0.00,12.90,300.14
2017,07,19,13,00,25.50,55.00,0.00,19.34,331.05
2017,07,19,14,00,25.77,53.00,0.00,21.42,335.16
2017,07,19,15,00,25.72,52.00,0.00,21.58,334.29
2017,07,19,16,00,25.92,50.00,0.00,23.54,336.57
2017,07,19,17,00,25.17,52.00,0.00,25.73,342.07
2017,07,19,18,00,24.05,56.00,0.00,25.93,346.35
2017,07,19,19,00,22.51,62.00,0.00,26.58,351.43
2017,07,19,20,00,20.91,68.00,0.00,25.41,352.67
2017,07,19,21,00,18.78,78.00,0.00,24.22,354.88
2017,07,19,22,00,17.75,84.00,0.00,22.71,357.27
2017,07,19,23,00,17.34,85.00,0.00,21.96,359.06
2017,07,20,00,00,17.10,86.00,0.00,21.61,358.09
2017,07,20,01,00,16.51,87.00,0.00,21.99,357.18
2017,07,20,02,00,16.27,88.00,0.00,19.81,357.92
2017,07,20,03,00,16.37,89.00,0.00,19.81,357.92
2017,07,20,04,00,16.32,85.00,0.00,19.81,357.92
2017,07,20,05,00,16.11,86.00,0.00,19.44,358.94
2017,07,20,06,00,16.03,86.00,0.00,18.72,360.00
2017,07,20,07,00,16.18,85.00,0.00,17.64,360.00
2017,07,20,08,00,17.71,76.00,0.00,20.16,1.02
2017,07,20,09,00,19.62,63.00,0.00,23.50,5.27
2017,07,20,10,00,21.19,53.00,0.00,26.80,6.17
2017,07,20,11,00,22.40,45.00,0.00,29.30,5.64
2017,07,20,12,00,23.37,41.00,0.00,31.35,2.63
2017,07,20,13,00,24.55,40.00,0.00,32.04,0.64
2017,07,20,14,00,24.83,39.00,0.00,32.78,358.11
2017,07,20,15,00,24.63,40.00,0.00,34.29,355.79
2017,07,20,16,00,24.26,41.00,0.00,35.46,354.17
2017,07,20,17,00,23.63,42.00,0.00,36.50,354.91
2017,07,20,18,00,22.90,46.00,0.00,35.79,354.81
2017,07,20,19,00,21.99,52.00,0.00,34.65,355.83
2017,07,20,20,00,20.66,57.00,0.00,32.83,356.23
2017,07,20,21,00,19.15,66.00,0.00,29.60,355.82
2017,07,20,22,00,18.16,72.00,0.00,27.74,357.77
2017,07,20,23,00,17.66,75.00,0.00,26.30,357.65
2017,07,21,00,00,17.39,78.00,0.00,25.62,355.97
2017,07,21,01,00,17.38,74.00,0.00,28.14,356.33
2017,07,21,02,00,16.76,66.00,0.00,27.60,352.50
2017,07,21,03,00,16.69,69.00,0.00,27.87,354.07
2017,07,21,04,00,16.64,71.00,0.00,28.23,354.14
2017,07,21,05,00,16.47,69.00,0.00,27.80,355.54
2017,07,21,06,00,16.26,71.00,0.00,26.66,357.68
2017,07,21,07,00,16.35,74.00,0.00,25.56,359.19
2017,07,21,08,00,18.04,66.00,0.00,28.09,1.47
2017,07,21,09,00,19.82,57.00,0.00,31.39,3.95
2017,07,21,10,00,21.28,53.00,0.00,31.42,4.60
2017,07,21,11,00,22.58,48.00,0.00,31.39,3.95
2017,07,21,12,00,23.59,46.00,0.00,31.68,0.65
2017,07,21,13,00,24.80,44.00,0.00,31.68,360.00
2017,07,21,14,00,25.28,43.00,0.00,32.78,358.11
2017,07,21,15,00,25.36,43.00,0.00,33.53,356.92
2017,07,21,16,00,25.22,45.00,0.00,33.99,354.53
2017,07,21,17,00,24.78,46.00,0.00,34.07,353.33
2017,07,21,18,00,24.05,50.00,0.00,33.28,354.41
2017,07,21,19,00,22.93,57.00,0.00,32.11,356.14
2017,07,21,20,00,21.54,63.00,0.00,29.56,357.21
2017,07,21,21,00,19.75,74.00,0.00,25.22,357.55
2017,07,21,22,00,18.85,77.00,0.00,23.04,360.00
2017,07,21,23,00,18.22,77.00,0.00,21.96,360.00
2017,07,22,00,00,17.70,80.00,0.00,20.16,358.98
2017,07,22,01,00,17.33,83.00,0.00,19.11,356.76
2017,07,22,02,00,17.05,84.00,0.00,18.73,357.80
2017,07,22,03,00,17.01,86.00,0.00,17.65,357.66
2017,07,22,04,00,16.88,87.00,0.00,18.01,357.71
2017,07,22,05,00,16.90,87.00,0.00,18.36,360.00
2017,07,22,06,00,17.17,87.00,0.00,18.03,3.43
2017,07,22,07,00,17.94,87.00,0.00,17.06,7.28
2017,07,22,08,00,18.99,80.00,0.00,19.20,6.46
2017,07,22,09,00,20.22,73.00,0.00,21.90,9.46
2017,07,22,10,00,22.31,63.00,0.00,22.73,10.95
2017,07,22,11,00,23.81,56.00,0.00,24.74,8.37
2017,07,22,12,00,25.28,50.00,0.00,25.65,4.83
2017,07,22,13,00,26.93,45.00,0.00,27.04,3.05
2017,07,22,14,00,27.43,44.00,0.00,28.80,360.00
2017,07,22,15,00,27.41,45.00,0.00,30.98,358.00
2017,07,22,16,00,26.96,47.00,0.00,32.50,355.55
2017,07,22,17,00,26.13,49.00,0.00,33.19,356.27
2017,07,22,18,00,25.07,51.00,0.00,33.14,358.13
2017,07,22,19,00,23.65,54.00,0.00,32.04,0.64
2017,07,22,20,00,21.65,58.00,0.00,30.97,1.33
2017,07,22,21,00,19.24,68.00,0.00,29.18,2.12
2017,07,22,22,00,17.78,73.00,0.00,28.16,4.40
2017,07,22,23,00,16.84,75.00,0.00,26.01,4.76
2017,07,23,00,00,16.47,77.00,0.00,24.49,1.68
2017,07,23,01,00,16.94,76.00,0.00,25.21,1.64
2017,07,23,02,00,16.83,75.00,0.00,26.34,3.92
2017,07,23,03,00,16.67,78.00,0.00,26.08,6.34
2017,07,23,04,00,16.42,83.00,0.00,26.12,7.13
2017,07,23,05,00,16.46,83.00,0.00,26.48,7.03
2017,07,23,06,00,16.35,84.00,0.00,25.92,9.59
2017,07,23,07,00,16.50,83.00,0.00,25.15,9.06
2017,07,23,08,00,18.19,69.00,0.00,27.29,8.34
2017,07,23,09,00,20.50,55.00,0.00,28.05,8.86
2017,07,23,10,00,22.43,48.00,0.00,28.05,8.86
2017,07,23,11,00,24.10,44.00,0.00,27.91,6.67
2017,07,23,12,00,25.66,41.00,0.00,28.88,4.29
2017,07,23,13,00,28.74,37.00,0.00,28.08,360.00
2017,07,23,14,00,29.07,35.00,0.00,30.96,359.33
2017,07,23,15,00,29.15,35.00,0.00,33.12,360.00
2017,07,23,16,00,28.73,37.00,0.00,35.28,360.00
2017,07,23,17,00,27.73,41.00,0.00,36.00,360.00
2017,07,23,18,00,26.38,48.00,0.00,36.37,1.13
2017,07,23,19,00,24.56,56.00,0.00,36.40,2.83
2017,07,23,20,00,22.02,66.00,0.00,36.09,4.00
2017,07,23,21,00,19.44,79.00,0.00,34.68,4.76
2017,07,23,22,00,18.75,83.00,0.00,31.93,7.13
2017,07,23,23,00,18.46,84.00,0.00,30.45,6.79
2017,07,24,00,00,18.19,86.00,0.00,29.70,6.26
2017,07,24,01,00,18.03,86.00,0.00,29.70,6.26
2017,07,24,02,00,17.74,87.00,0.00,29.43,7.73
2017,07,24,03,00,17.58,88.00,0.00,29.07,7.83
2017,07,24,04,00,17.40,89.00,0.00,29.74,6.95
2017,07,24,05,00,17.30,89.00,0.00,28.71,7.93
2017,07,24,06,00,17.25,89.00,0.00,27.70,8.97
2017,07,24,07,00,17.37,88.00,0.00,27.29,8.34
2017,07,24,08,00,18.29,82.00,0.00,28.36,8.03
2017,07,24,09,00,19.78,75.00,0.00,29.89,9.01
2017,07,24,10,00,21.40,68.00,0.00,30.60,8.80
2017,07,24,11,00,23.11,61.00,0.00,29.74,6.95
2017,07,24,12,00,24.87,54.00,0.00,29.93,3.45
2017,07,24,13,00,27.05,48.00,0.00,31.85,5.84
2017,07,24,14,00,28.30,44.00,0.00,32.11,3.86
2017,07,24,15,00,28.37,42.00,0.00,33.86,1.83
2017,07,24,16,00,27.91,42.00,0.00,35.28,360.00
2017,07,24,17,00,26.94,45.00,0.00,36.72,360.00
2017,07,24,18,00,25.72,50.00,0.00,36.72,0.56
2017,07,24,19,00,23.72,57.00,0.00,36.38,1.70
2017,07,24,20,00,21.60,66.00,0.00,35.66,1.74
2017,07,24,21,00,19.47,76.00,0.00,35.69,2.89
2017,07,24,22,00,18.83,80.00,0.00,34.27,3.61
2017,07,24,23,00,18.70,81.00,0.00,33.19,3.73
2017,07,25,00,00,18.60,81.00,0.00,31.71,2.60
2017,07,25,01,00,18.34,82.00,0.00,30.60,0.67
2017,07,25,02,00,18.06,84.00,0.00,30.24,0.68
2017,07,25,03,00,17.93,84.00,0.00,28.80,0.72
2017,07,25,04,00,17.63,84.00,0.00,28.08,360.00
2017,07,25,05,00,17.36,85.00,0.00,27.72,359.26
2017,07,25,06,00,17.15,86.00,0.00,26.64,359.23
2017,07,25,07,00,17.22,86.00,0.00,24.13,1.71
2017,07,25,08,00,18.60,79.00,0.00,22.01,3.75
2017,07,25,09,00,21.39,65.00,0.00,17.23,10.84
2017,07,25,10,00,24.94,48.00,0.00,15.99,35.84
2017,07,25,11,00,28.03,37.00,0.00,16.14,38.66
2017,07,25,12,00,30.87,31.00,0.00,16.12,29.43
2017,07,25,13,00,33.22,27.00,0.00,20.19,11.31
2017,07,25,14,00,33.73,28.00,0.00,25.92,359.20
2017,07,25,15,00,33.17,28.00,0.00,31.34,358.03
2017,07,25,16,00,32.28,29.00,0.00,34.97,357.05
2017,07,25,17,00,30.85,30.00,0.00,36.00,359.43
2017,07,25,18,00,29.15,33.00,0.00,34.92,0.59
2017,07,25,19,00,27.32,36.00,0.00,33.85,1.22
2017,07,25,20,00,24.95,44.00,0.00,33.86,1.83
2017,07,25,21,00,22.17,58.00,0.00,33.14,1.87
2017,07,25,22,00,20.51,70.00,0.00,32.45,3.18
2017,07,25,23,00,19.78,76.00,0.00,30.63,2.69
